epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,0.3548465371131897,84.0,0.32770901918411255,84.0,32,7
101,0.03831756114959717,99.0,0.029457153752446175,98.0,32,7
201,0.000631718139629811,100.0,0.04522249847650528,98.0,32,7
401,3.058323636651039e-05,100.0,0.06653686612844467,98.0,32,7
501,1.6214051356655546e-05,100.0,0.07123734802007675,98.0,32,7
601,1.0213047062279657e-05,100.0,0.07420121133327484,98.0,32,7
701,7.073485903674737e-06,100.0,0.07639113813638687,98.0,32,7
800,5.224724191066343e-06,100.0,0.07821135967969894,98.0,32,7
