epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,1.0974007844924927,35.0,1.1032737493515015,30.000001907348633,4,6
101,1.0973002910614014,35.0,1.1050738096237183,30.000001907348633,4,6
201,1.0972996950149536,35.0,1.1052148342132568,30.000001907348633,4,6
401,1.0972996950149536,35.0,1.1052151918411255,30.000001907348633,4,6
501,1.0972996950149536,35.0,1.1052151918411255,30.000001907348633,4,6
601,1.0972996950149536,35.0,1.1052151918411255,30.000001907348633,4,6
701,1.0972996950149536,35.0,1.1052151918411255,30.000001907348633,4,6
800,1.0972996950149536,35.0,1.1052151918411255,30.000001907348633,4,6
