epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,0.8251827359199524,81.0,0.7915118336677551,74.0,12,5
101,0.40190890431404114,87.0,0.403926819562912,82.0,12,5
201,0.10080200433731079,97.0,0.099449522793293,98.0,12,5
401,0.018286144360899925,99.0,0.08121108263731003,98.0,12,5
501,0.008827576413750648,100.0,0.11133401095867157,98.0,12,5
601,0.004007665906101465,100.0,0.13270707428455353,98.0,12,5
701,0.002004076261073351,100.0,0.14696460962295532,98.0,12,5
800,0.001154444762505591,100.0,0.1602410525083542,98.0,12,5
