epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,0.7268778085708618,84.0,0.7283756732940674,82.0,12,7
101,0.1857556402683258,96.0,0.16512814164161682,98.0,12,7
201,0.02062557265162468,100.0,0.06458514928817749,98.0,12,7
401,0.001503871870227158,100.0,0.07499629259109497,98.0,12,7
501,0.0007124984404072165,100.0,0.07625972479581833,98.0,12,7
601,0.00041288501233793795,100.0,0.07676137238740921,98.0,12,7
701,0.0002695108123589307,100.0,0.07691891491413116,98.0,12,7
800,0.00018979418382514268,100.0,0.07675939798355103,98.0,12,7
