epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,0.8182211518287659,65.0,0.8691912889480591,50.0,12,2
101,0.5990961790084839,89.0,0.651979386806488,80.0,12,2
201,0.26790904998779297,94.0,0.275529146194458,90.0,12,2
401,0.08764492720365524,96.0,0.07797416299581528,98.0,12,2
501,0.06438551098108292,98.0,0.0627729594707489,98.0,12,2
601,0.05048925802111626,98.0,0.056596193462610245,98.0,12,2
701,0.04179464280605316,99.0,0.05397414043545723,98.0,12,2
800,0.035927582532167435,99.0,0.053715553134679794,98.0,12,2
