epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,0.8505066633224487,81.0,0.8576130867004395,76.0,12,4
101,0.5435509085655212,85.0,0.559266984462738,82.0,12,4
201,0.14502611756324768,94.0,0.11128078401088715,98.0,12,4
401,0.030129017308354378,99.0,0.07139533013105392,96.0,12,4
501,0.02080964855849743,99.0,0.07339691370725632,98.0,12,4
601,0.010966465808451176,100.0,0.09463876485824585,98.0,12,4
701,0.006452158559113741,100.0,0.11491874605417252,98.0,12,4
800,0.003711608937010169,100.0,0.1345980316400528,98.0,12,4
