epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer,layers
51,1.0955663919448853,51.0,1.1008566617965698,36.0,4,8
101,1.0751433372497559,54.000003814697266,1.0759495496749878,38.0,4,8
201,0.7200382351875305,71.0,0.6754596829414368,66.0,4,8
401,0.5141816735267639,95.0,0.4624749422073364,98.0,4,8
501,0.43233874440193176,96.0,0.418574720621109,98.0,4,8
601,0.37752801179885864,96.0,0.45139843225479126,96.0,4,8
701,0.33615341782569885,97.0,0.4406171441078186,96.0,4,8
800,0.30500897765159607,97.0,0.5106410980224609,96.0,4,8
