epoch,loss,accuracy,test_loss,test_accuracy
1,0.8757680058479309,57.74277877807617,0.7770141363143921,59.574466705322266
2,0.8553853631019592,57.74277877807617,0.7592908143997192,60.10638427734375
3,0.835564136505127,59.055118560791016,0.7419659495353699,60.63829803466797
4,0.8164284229278564,59.84252166748047,0.7256007194519043,60.63829803466797
5,0.7982098460197449,60.104984283447266,0.7100648880004883,61.702125549316406
6,0.7806731462478638,60.104984283447266,0.6955353021621704,60.10638427734375
7,0.7640426754951477,60.367454528808594,0.6820794939994812,61.17021560668945
8,0.7481524348258972,61.41732406616211,0.6692215800285339,62.76595687866211
9,0.7333360910415649,62.2047233581543,0.6565978527069092,62.76595687866211
10,0.719104528427124,63.25459289550781,0.6445174217224121,63.82978439331055
11,0.7053502798080444,64.30445861816406,0.6328667402267456,64.36170196533203
12,0.6922122240066528,65.09186553955078,0.6221475601196289,66.48936462402344
13,0.6796773076057434,66.14173126220703,0.6119500398635864,65.95744323730469
14,0.6675643920898438,66.92913055419922,0.6021298766136169,68.0851058959961
15,0.6560410261154175,67.97900390625,0.5927174091339111,69.14893341064453
16,0.6449307799339294,68.76640319824219,0.5836774706840515,70.74468231201172
17,0.634190022945404,69.81627655029297,0.5748463273048401,72.8723373413086
18,0.6238032579421997,70.34120178222656,0.5662132501602173,74.46807861328125
19,0.6136794090270996,71.6535415649414,0.5576449036598206,75.53192138671875
20,0.6039023399353027,72.96588134765625,0.5493265390396118,75.0
21,0.5944806337356567,73.22834777832031,0.5411098003387451,76.06382751464844
22,0.5853304266929626,74.2782211303711,0.5331317186355591,76.06382751464844
23,0.5763606429100037,74.54067993164062,0.5251840353012085,76.59574890136719
24,0.5677374601364136,74.80314636230469,0.5170871019363403,77.1276626586914
25,0.5592831373214722,74.80314636230469,0.5091308355331421,77.65957641601562
26,0.5509946942329407,74.80314636230469,0.5012773275375366,78.72340393066406
27,0.5428751111030579,75.32807922363281,0.4934362769126892,80.85106658935547
28,0.5348675847053528,76.3779525756836,0.4856943190097809,81.38298034667969
29,0.5270493626594543,76.3779525756836,0.4780064523220062,82.44680786132812
30,0.5194166898727417,76.64041900634766,0.4703822731971741,83.51063537597656
31,0.5119332671165466,76.90288543701172,0.46284735202789307,83.51063537597656
32,0.5045406222343445,77.69029235839844,0.4554018974304199,83.51063537597656
33,0.49718689918518066,78.74015808105469,0.44806382060050964,83.51063537597656
34,0.4898989200592041,79.26509094238281,0.44095927476882935,83.51063537597656
35,0.4827312231063843,79.52755737304688,0.4339744448661804,84.04255676269531
36,0.4756338894367218,79.52755737304688,0.42703962326049805,84.04255676269531
37,0.4686451256275177,79.79002380371094,0.42023953795433044,84.57447052001953
38,0.4617651700973511,80.31495666503906,0.41355907917022705,85.10638427734375
39,0.4550032615661621,80.57743072509766,0.40700921416282654,85.10638427734375
40,0.448293000459671,81.10235595703125,0.4006853699684143,85.10638427734375
41,0.4416540265083313,81.36483001708984,0.39440080523490906,85.63829803466797
42,0.4351024031639099,81.36483001708984,0.3881712555885315,85.63829803466797
43,0.4285970628261566,81.36483001708984,0.38203319907188416,85.63829803466797
44,0.42211055755615234,81.88976287841797,0.3760121464729309,85.63829803466797
45,0.41566017270088196,82.93962860107422,0.37003469467163086,86.7021255493164
46,0.4093145430088043,83.20210266113281,0.3641820549964905,86.7021255493164
47,0.4030444025993347,83.72703552246094,0.35843974351882935,87.23404693603516
48,0.39684537053108215,84.25196838378906,0.3527776300907135,88.2978744506836
49,0.3907320499420166,84.25196838378906,0.3472049832344055,89.36170196533203
50,0.3846873939037323,84.51443481445312,0.3417646586894989,89.89361572265625
51,0.37866219878196716,85.30183410644531,0.33645713329315186,89.89361572265625
52,0.3726999759674072,85.56430053710938,0.3312513530254364,89.89361572265625
53,0.36686426401138306,85.82677459716797,0.32615146040916443,90.95744323730469
54,0.36112233996391296,86.08924102783203,0.3211647868156433,90.95744323730469
55,0.35541287064552307,86.61417388916016,0.31628161668777466,90.95744323730469
56,0.3497527539730072,87.40157318115234,0.31159141659736633,90.95744323730469
57,0.3441607356071472,88.18897247314453,0.3070046305656433,90.95744323730469
58,0.33868953585624695,88.45144653320312,0.3025163412094116,90.95744323730469
59,0.3333377242088318,88.71390533447266,0.29814043641090393,91.48936462402344
60,0.3280758857727051,88.71390533447266,0.2938576936721802,92.02127075195312
61,0.3229191303253174,89.23884582519531,0.28963175415992737,92.02127075195312
62,0.3178410828113556,89.50131225585938,0.28552618622779846,92.02127075195312
63,0.31283706426620483,89.76377868652344,0.2815135717391968,92.02127075195312
64,0.30792152881622314,90.0262451171875,0.2775948643684387,92.55319213867188
65,0.3031085431575775,90.2887191772461,0.2737460434436798,93.0851058959961
66,0.29840564727783203,90.55117797851562,0.269953191280365,93.0851058959961
67,0.29385265707969666,91.07611846923828,0.2662515938282013,93.0851058959961
68,0.2894096076488495,91.86351776123047,0.2626520097255707,93.0851058959961
69,0.28508540987968445,91.86351776123047,0.2591618001461029,93.0851058959961
70,0.28089165687561035,91.86351776123047,0.2557606101036072,93.0851058959961
71,0.2768116295337677,92.12598419189453,0.2524547576904297,93.0851058959961
72,0.27284449338912964,92.3884506225586,0.24922826886177063,93.0851058959961
