epoch,loss,accuracy,test_loss,test_accuracy
1,1.1637201309204102,18.0,1.1355663537979126,22.0
2,1.155908465385437,18.0,1.128043532371521,26.0
3,1.1481945514678955,20.0,1.1207281351089478,28.0
4,1.1405744552612305,21.0,1.113591194152832,30.000001907348633
5,1.1331026554107666,21.0,1.106642246246338,30.000001907348633
6,1.1258199214935303,22.0,1.0998274087905884,32.0
7,1.1187069416046143,23.0,1.093116283416748,36.0
8,1.1117647886276245,24.0,1.0864439010620117,38.0
9,1.1049373149871826,25.0,1.0797673463821411,40.0
10,1.0982203483581543,27.000001907348633,1.0732988119125366,40.0
11,1.0915857553482056,29.0,1.0668848752975464,40.0
12,1.0850651264190674,30.000001907348633,1.060442328453064,40.0
13,1.078752040863037,31.0,1.054070234298706,44.0
14,1.0724958181381226,33.0,1.047805666923523,44.0
15,1.0663608312606812,35.0,1.04163658618927,44.0
16,1.0603159666061401,37.0,1.0355920791625977,46.0
17,1.0543627738952637,37.0,1.029586672782898,46.0
18,1.0484369993209839,40.0,1.0236331224441528,50.0
19,1.042651891708374,40.0,1.0177884101867676,54.000003814697266
20,1.0369670391082764,43.0,1.0119210481643677,54.000003814697266
21,1.031398057937622,43.0,1.0061924457550049,54.000003814697266
22,1.0259169340133667,45.0,1.0005311965942383,58.0
23,1.020251750946045,47.0,0.9948872327804565,60.000003814697266
24,1.0144270658493042,48.0,0.9892427325248718,60.000003814697266
25,1.0086365938186646,50.0,0.9836680889129639,60.000003814697266
26,1.0029189586639404,52.0,0.978140115737915,60.000003814697266
27,0.9972943067550659,54.000003814697266,0.9726236462593079,60.000003814697266
28,0.9917404055595398,55.0,0.9671379327774048,60.000003814697266
29,0.9862462878227234,56.0,0.9617437720298767,62.0
30,0.9808791875839233,58.999996185302734,0.9564467072486877,64.0
31,0.9755150675773621,61.0,0.9511352777481079,64.0
32,0.97015780210495,61.0,0.9457798004150391,64.0
33,0.9647594690322876,61.0,0.9404045343399048,64.0
34,0.9593158960342407,61.0,0.9350204467773438,68.0
35,0.9538984894752502,61.0,0.9296261668205261,68.0
36,0.948525607585907,63.0,0.9242507219314575,68.0
37,0.9432236552238464,63.0,0.918934166431427,70.0
38,0.9379670023918152,64.0,0.9136404395103455,70.0
39,0.9326589107513428,64.0,0.9083447456359863,70.0
40,0.9273496866226196,64.0,0.9030406475067139,70.0
41,0.9220731854438782,64.0,0.8977649211883545,70.0
42,0.9168203473091125,64.0,0.892489492893219,70.0
43,0.9115709662437439,64.0,0.8872105479240417,70.0
44,0.9062802791595459,64.0,0.881941556930542,70.0
45,0.9009961485862732,64.0,0.8766032457351685,70.0
46,0.8957528471946716,64.0,0.8712794780731201,70.0
47,0.8905655145645142,65.0,0.865993320941925,70.0
48,0.8854773640632629,65.0,0.8607757091522217,70.0
49,0.8803789019584656,65.0,0.8555638194084167,70.0
50,0.8752387762069702,65.0,0.8503128886222839,70.0
51,0.8701139688491821,65.0,0.8449860215187073,70.0
52,0.8649760484695435,65.0,0.839616596698761,70.0
53,0.859860897064209,65.0,0.834246814250946,70.0
54,0.8547184467315674,65.0,0.8288587927818298,70.0
55,0.8495521545410156,65.0,0.823422372341156,70.0
56,0.8443624973297119,65.0,0.8179665207862854,70.0
57,0.839162290096283,65.0,0.8124618530273438,70.0
58,0.8338737487792969,66.0,0.8069051504135132,70.0
59,0.8285303711891174,66.0,0.8013299703598022,70.0
60,0.8231838941574097,67.0,0.7957342267036438,70.0
61,0.8178321719169617,67.0,0.7901543378829956,70.0
62,0.8124984502792358,67.0,0.784584105014801,70.0
63,0.8071313500404358,67.0,0.7789657711982727,70.0
64,0.8017271161079407,67.0,0.7733445167541504,70.0
65,0.7963627576828003,67.0,0.767726719379425,72.0
66,0.7910146117210388,67.0,0.7621108889579773,72.0
67,0.78569495677948,67.0,0.7564631104469299,72.0
68,0.7803988456726074,68.0,0.7508038282394409,72.0
69,0.7750791907310486,68.0,0.7451807260513306,72.0
