epoch,loss,accuracy,test_loss,test_accuracy
1,1.2190935611724854,9.0,1.2959517240524292,8.0
2,1.2120379209518433,9.0,1.2868636846542358,8.0
3,1.2050793170928955,9.0,1.2778363227844238,8.0
4,1.1981947422027588,9.0,1.2688859701156616,8.0
5,1.1913902759552002,9.0,1.260025143623352,8.0
6,1.1846399307250977,10.0,1.2512608766555786,8.0
7,1.1779698133468628,10.0,1.2426021099090576,8.0
8,1.1713721752166748,10.0,1.2340447902679443,10.0
9,1.1648588180541992,10.0,1.225596308708191,10.0
10,1.1584277153015137,10.0,1.2172577381134033,10.0
11,1.152068853378296,12.0,1.2090272903442383,10.0
12,1.1457726955413818,12.0,1.2009031772613525,12.0
13,1.1395562887191772,12.0,1.1928750276565552,14.0
14,1.1334055662155151,12.0,1.1849769353866577,16.0
15,1.127333164215088,12.0,1.177193284034729,16.0
16,1.1213359832763672,12.0,1.1695152521133423,16.0
17,1.115409255027771,13.0,1.1619511842727661,16.0
18,1.1095683574676514,14.0,1.1544969081878662,16.0
19,1.1038399934768677,14.0,1.1471433639526367,20.0
20,1.0981972217559814,14.0,1.1398910284042358,20.0
21,1.0926188230514526,17.0,1.1327440738677979,20.0
22,1.0871201753616333,18.0,1.1256990432739258,20.0
23,1.0817368030548096,18.0,1.118749737739563,20.0
24,1.0764451026916504,18.0,1.1118998527526855,20.0
25,1.071191668510437,19.0,1.105124592781067,20.0
26,1.0660054683685303,19.0,1.098443865776062,22.0
27,1.0608681440353394,22.0,1.0918872356414795,24.0
28,1.055769920349121,25.0,1.085484504699707,26.0
29,1.0507161617279053,27.000001907348633,1.0792016983032227,28.0
30,1.045711874961853,28.0,1.073103666305542,28.0
31,1.040726900100708,31.0,1.0670905113220215,32.0
32,1.035812497138977,32.0,1.0611189603805542,32.0
33,1.0309438705444336,35.0,1.0552198886871338,32.0
34,1.0261305570602417,35.0,1.0494089126586914,32.0
35,1.021369218826294,35.0,1.0436921119689941,34.0
36,1.0166563987731934,35.0,1.0380915403366089,34.0
37,1.0119708776474,35.0,1.0325442552566528,34.0
38,1.0073517560958862,36.0,1.0270441770553589,34.0
39,1.0027246475219727,38.0,1.0215864181518555,34.0
40,0.9981534481048584,39.0,1.0161675214767456,34.0
41,0.9936175346374512,40.0,1.010778546333313,36.0
42,0.9891077280044556,40.0,1.0054140090942383,36.0
43,0.9846131801605225,40.0,1.0000325441360474,36.0
44,0.9801349639892578,40.0,0.9946165680885315,38.0
45,0.9757438898086548,42.0,0.9893084764480591,40.0
46,0.9713584780693054,44.0,0.9840739369392395,40.0
47,0.9669817090034485,44.0,0.9788458347320557,44.0
48,0.9626086950302124,46.0,0.9736584424972534,48.0
49,0.9582213759422302,51.0,0.9685826897621155,52.0
50,0.953827977180481,52.0,0.9635240435600281,52.0
51,0.9494314789772034,54.000003814697266,0.9584707617759705,58.0
52,0.9450332522392273,57.0,0.953484058380127,60.000003814697266
53,0.9406728148460388,62.0,0.948432445526123,60.000003814697266
54,0.9363126158714294,63.0,0.9433261156082153,60.000003814697266
55,0.9319283366203308,64.0,0.9382108449935913,60.000003814697266
56,0.9275346994400024,67.0,0.9330936670303345,62.0
57,0.9231300354003906,69.0,0.927975594997406,62.0
58,0.9187037944793701,72.0,0.9228569269180298,62.0
59,0.9142662882804871,74.0,0.9177308082580566,66.0
60,0.9098179340362549,74.0,0.912568211555481,66.0
61,0.9053829908370972,75.0,0.9073886871337891,70.0
62,0.9009418487548828,75.0,0.9022039771080017,70.0
63,0.8964178562164307,76.0,0.8970121145248413,70.0
64,0.8918854594230652,77.0,0.8918161988258362,74.0
65,0.8873274326324463,77.0,0.8865334987640381,74.0
66,0.8827464580535889,78.0,0.8812444806098938,74.0
67,0.8781599998474121,78.0,0.8759658932685852,76.0
68,0.8735751509666443,78.0,0.8706929683685303,78.0
69,0.868965208530426,78.0,0.8654302954673767,78.0
70,0.8643351793289185,79.0,0.8601062297821045,78.0
71,0.8596870303153992,80.0,0.8547725081443787,78.0
72,0.8550459146499634,80.0,0.8494604229927063,78.0
73,0.8504237532615662,80.0,0.8441388010978699,78.0
74,0.8457995653152466,80.0,0.8387884497642517,80.0
75,0.8411579132080078,80.0,0.8334353566169739,80.0
76,0.8365142345428467,80.0,0.8280832171440125,80.0
77,0.8318443298339844,80.0,0.8227282762527466,80.0
78,0.8271405696868896,81.0,0.8173545598983765,80.0
79,0.822388231754303,81.0,0.8119621276855469,80.0
80,0.8175634145736694,81.0,0.8064854145050049,80.0
81,0.8126922845840454,81.0,0.800974428653717,82.0
82,0.8077825307846069,81.0,0.7954609394073486,82.0
83,0.802763819694519,81.0,0.7899436354637146,82.0
84,0.7976908087730408,81.0,0.7843887209892273,82.0
85,0.7925050258636475,81.0,0.778735339641571,82.0
86,0.7872787714004517,81.0,0.7730603218078613,82.0
87,0.7820346355438232,81.0,0.7673376202583313,82.0
88,0.7767773270606995,81.0,0.7616271376609802,82.0
89,0.7714440822601318,81.0,0.7559135556221008,82.0
90,0.7660834789276123,81.0,0.7501756548881531,82.0
91,0.7607271671295166,81.0,0.7443422079086304,82.0
92,0.7553737759590149,81.0,0.7384983897209167,82.0
93,0.7500225901603699,81.0,0.7326927185058594,82.0
94,0.7446352243423462,81.0,0.7269181609153748,82.0
95,0.7392824292182922,81.0,0.7211883664131165,82.0
96,0.7339600324630737,81.0,0.7155426144599915,82.0
97,0.7286430597305298,81.0,0.7099539041519165,82.0
98,0.7233328819274902,81.0,0.7043523192405701,82.0
99,0.7180449962615967,81.0,0.6987980604171753,82.0
100,0.7127979397773743,81.0,0.6932089328765869,82.0
101,0.707611083984375,81.0,0.6875490546226501,82.0
102,0.7024798393249512,81.0,0.681945264339447,82.0
103,0.6973931789398193,81.0,0.6764077544212341,82.0
104,0.6923249959945679,81.0,0.6709592938423157,82.0
105,0.6873126029968262,81.0,0.6655884385108948,82.0
106,0.6823642253875732,81.0,0.6602932810783386,82.0
107,0.6774465441703796,81.0,0.6550699472427368,82.0
108,0.6725343465805054,81.0,0.6498732566833496,82.0
109,0.667666494846344,81.0,0.6446875929832458,82.0
110,0.6627952456474304,81.0,0.639538586139679,82.0
111,0.6579157114028931,82.0,0.6344131231307983,82.0
112,0.6530892252922058,82.0,0.6293801069259644,82.0
113,0.6483117938041687,83.0,0.6244198083877563,82.0
114,0.6435816884040833,83.0,0.619535505771637,82.0
115,0.6389015316963196,83.0,0.6147356629371643,82.0
116,0.6342959403991699,83.0,0.6100194454193115,82.0
117,0.6297714710235596,83.0,0.6053430438041687,82.0
118,0.6253047585487366,83.0,0.6007537245750427,82.0
119,0.620919406414032,83.0,0.5962498188018799,82.0
120,0.6166197657585144,83.0,0.5918296575546265,82.0
121,0.6123967170715332,83.0,0.5874923467636108,82.0
122,0.6082705855369568,83.0,0.5832380056381226,82.0
123,0.6042287349700928,83.0,0.5790656805038452,82.0
124,0.6002615094184875,82.0,0.574952244758606,82.0
125,0.596356213092804,82.0,0.5708895921707153,82.0
126,0.5924789905548096,82.0,0.5668599605560303,82.0
127,0.5886703729629517,83.0,0.5629033446311951,82.0
128,0.5849307775497437,83.0,0.5590266585350037,82.0
129,0.58125901222229,83.0,0.55522620677948,82.0
130,0.5776540637016296,83.0,0.5514768362045288,82.0
131,0.5740801095962524,83.0,0.547806978225708,82.0
132,0.5705482363700867,83.0,0.5442144274711609,82.0
133,0.5670986771583557,83.0,0.5406928062438965,82.0
134,0.5637000799179077,83.0,0.5372431874275208,82.0
135,0.5603485703468323,83.0,0.5338633060455322,82.0
136,0.5570589303970337,83.0,0.530548632144928,82.0
137,0.5538389682769775,83.0,0.5272964239120483,82.0
138,0.5506826639175415,83.0,0.5241108536720276,82.0
139,0.5475865006446838,83.0,0.5209946036338806,82.0
140,0.5445498824119568,83.0,0.5179381370544434,82.0
141,0.5415577292442322,83.0,0.5149381756782532,82.0
142,0.5386114120483398,83.0,0.5119961500167847,82.0
143,0.5357078313827515,83.0,0.5091086030006409,82.0
144,0.5328735113143921,83.0,0.5062741041183472,82.0
145,0.530088484287262,83.0,0.5034911632537842,82.0
146,0.5273475050926208,83.0,0.5007582902908325,82.0
147,0.5246555209159851,83.0,0.4980687201023102,82.0
148,0.5220117568969727,83.0,0.4954124093055725,82.0
149,0.5194064974784851,83.0,0.4928063452243805,82.0
150,0.5168455243110657,83.0,0.49024641513824463,82.0
151,0.5143309235572815,83.0,0.48773279786109924,82.0
