epoch,loss,accuracy,test_loss,test_accuracy
1,1.069981336593628,33.0,1.049644112586975,38.0
2,1.0638352632522583,34.0,1.042320966720581,38.0
3,1.057869553565979,37.0,1.0351531505584717,40.0
4,1.052256464958191,39.0,1.0283430814743042,40.0
5,1.0469828844070435,39.0,1.0220075845718384,44.0
6,1.0418976545333862,42.0,1.0160646438598633,48.0
7,1.0369462966918945,44.0,1.0103657245635986,52.0
8,1.0320632457733154,46.0,1.004704475402832,56.0
9,1.0272142887115479,48.0,0.9991304874420166,56.0
10,1.0223788022994995,49.0,0.9935922026634216,64.0
11,1.0175793170928955,54.000003814697266,0.9880975484848022,64.0
12,1.0128058195114136,57.0,0.9825829863548279,70.0
13,1.0080307722091675,60.000003814697266,0.9770602583885193,70.0
14,1.0032539367675781,63.0,0.9715298414230347,70.0
15,0.9984758496284485,65.0,0.9660066366195679,70.0
16,0.9937149882316589,67.0,0.9604375958442688,70.0
17,0.9889600872993469,67.0,0.9548420906066895,70.0
18,0.9842050671577454,67.0,0.9492445588111877,70.0
19,0.9794450402259827,67.0,0.9436640739440918,70.0
20,0.974709689617157,67.0,0.9380893111228943,70.0
21,0.9699780941009521,67.0,0.9325237274169922,70.0
22,0.9652194380760193,67.0,0.9269626140594482,70.0
23,0.9604148864746094,67.0,0.9214703440666199,70.0
24,0.9556018114089966,67.0,0.9160153269767761,70.0
25,0.95079505443573,68.0,0.9105572700500488,70.0
26,0.9460163116455078,68.0,0.9050970673561096,70.0
27,0.9412541389465332,68.0,0.899688720703125,70.0
28,0.9365109205245972,68.0,0.8943048119544983,70.0
29,0.9317837357521057,68.0,0.8889380097389221,70.0
30,0.9270523190498352,68.0,0.8836238980293274,70.0
31,0.9222970604896545,68.0,0.878345251083374,70.0
32,0.9174690842628479,68.0,0.8730599880218506,70.0
33,0.9126021862030029,68.0,0.8676942586898804,70.0
34,0.9077512621879578,68.0,0.8623981475830078,70.0
35,0.9028598666191101,68.0,0.8571344017982483,70.0
36,0.8979139924049377,67.0,0.8518717885017395,72.0
37,0.8929513692855835,67.0,0.8466041088104248,72.0
38,0.8879764676094055,68.0,0.8413031697273254,72.0
39,0.8830081224441528,68.0,0.8359449505805969,72.0
40,0.8780517578125,68.0,0.8305890560150146,72.0
41,0.873065173625946,68.0,0.8252162337303162,72.0
42,0.8680439591407776,68.0,0.8198187947273254,72.0
43,0.863024115562439,68.0,0.814373791217804,74.0
44,0.8579915761947632,68.0,0.8089509606361389,76.0
45,0.8529401421546936,70.0,0.8035441637039185,76.0
46,0.8478715419769287,74.0,0.7981449961662292,78.0
47,0.8428012132644653,75.0,0.7927429676055908,78.0
48,0.8377255201339722,75.0,0.7872949242591858,78.0
49,0.8326156735420227,77.0,0.781818687915802,78.0
50,0.8275144100189209,77.0,0.7763283252716064,78.0
51,0.8224129676818848,77.0,0.7708492875099182,80.0
52,0.8173030018806458,78.0,0.7653744220733643,80.0
53,0.8121815323829651,78.0,0.7599058747291565,80.0
54,0.8070829510688782,78.0,0.7544808983802795,80.0
55,0.802004873752594,78.0,0.7491102814674377,80.0
56,0.7969551682472229,79.0,0.7438037991523743,80.0
57,0.7919299602508545,79.0,0.7385154962539673,80.0
58,0.7869328856468201,79.0,0.7332600355148315,80.0
59,0.7819516062736511,81.0,0.7280349135398865,80.0
60,0.7769829034805298,80.0,0.7228416204452515,80.0
61,0.7720339894294739,81.0,0.717649519443512,80.0
62,0.767111599445343,82.0,0.7124680280685425,80.0
63,0.7621996402740479,81.0,0.7072808146476746,78.0
