epoch,loss,accuracy,test_loss,test_accuracy
1,1.5502711534500122,19.0,1.6065151691436768,16.0
2,1.5343594551086426,17.0,1.5879734754562378,16.0
3,1.5187057256698608,15.000000953674316,1.5697662830352783,14.0
4,1.503299593925476,15.000000953674316,1.5518956184387207,16.0
5,1.4882078170776367,15.000000953674316,1.5343098640441895,16.0
6,1.4734076261520386,15.000000953674316,1.5170598030090332,16.0
7,1.4588937759399414,14.0,1.5001639127731323,18.0
8,1.4446742534637451,14.0,1.483644962310791,18.0
9,1.4307632446289062,14.0,1.467495322227478,16.0
10,1.4171547889709473,14.0,1.4517322778701782,16.0
11,1.4038418531417847,14.0,1.436324954032898,18.0
12,1.3908315896987915,14.0,1.4212753772735596,16.0
13,1.3781378269195557,14.0,1.4065725803375244,16.0
14,1.3657407760620117,14.0,1.392229437828064,12.0
15,1.353620171546936,12.0,1.3781579732894897,12.0
16,1.3418049812316895,12.0,1.3644344806671143,12.0
17,1.330297827720642,12.0,1.3510664701461792,12.0
18,1.3191022872924805,12.0,1.3379918336868286,12.0
19,1.3081986904144287,12.0,1.3252521753311157,12.0
20,1.297548770904541,13.0,1.3128472566604614,12.0
21,1.2871708869934082,11.0,1.3007760047912598,12.0
22,1.2770437002182007,10.0,1.2890160083770752,12.0
23,1.2671705484390259,10.0,1.2775812149047852,10.0
24,1.2575678825378418,10.0,1.2664657831192017,10.0
25,1.2482376098632812,9.0,1.255677580833435,10.0
26,1.2391531467437744,9.0,1.245188593864441,10.0
27,1.2303135395050049,10.0,1.2349853515625,10.0
28,1.2217142581939697,10.0,1.2250698804855347,10.0
29,1.2133609056472778,12.0,1.2153618335723877,14.0
30,1.2052321434020996,21.0,1.2058731317520142,16.0
31,1.1973356008529663,22.0,1.1966354846954346,12.0
32,1.1896545886993408,22.0,1.1876306533813477,12.0
33,1.182187795639038,22.0,1.1788520812988281,12.0
34,1.1749135255813599,22.0,1.1702971458435059,14.0
35,1.1678223609924316,22.0,1.1619610786437988,16.0
36,1.160919427871704,23.0,1.1538355350494385,16.0
37,1.1542158126831055,23.0,1.1459115743637085,16.0
38,1.1476818323135376,23.0,1.138187289237976,16.0
39,1.141305685043335,23.0,1.130653977394104,16.0
40,1.1350798606872559,23.0,1.1232969760894775,16.0
41,1.1290010213851929,23.0,1.1161161661148071,16.0
42,1.123063325881958,23.0,1.1091046333312988,16.0
43,1.1172592639923096,23.0,1.1022721529006958,18.0
44,1.1116176843643188,24.0,1.0956575870513916,20.0
45,1.1062051057815552,25.0,1.0893995761871338,20.0
46,1.1012084484100342,26.0,1.0834487676620483,20.0
47,1.0965708494186401,26.0,1.077787160873413,24.0
48,1.0922259092330933,25.0,1.0725136995315552,24.0
49,1.0880001783370972,26.0,1.0674636363983154,24.0
50,1.0839632749557495,27.000001907348633,1.0627009868621826,24.0
51,1.080114722251892,27.000001907348633,1.0583114624023438,24.0
52,1.0764316320419312,27.000001907348633,1.054440975189209,24.0
53,1.073091745376587,27.000001907348633,1.050907015800476,26.0
54,1.0699659585952759,26.0,1.047797679901123,26.0
55,1.0671290159225464,27.000001907348633,1.0447643995285034,26.0
56,1.0645145177841187,27.000001907348633,1.041806697845459,26.0
57,1.0620843172073364,27.000001907348633,1.039006233215332,26.0
58,1.0597455501556396,27.000001907348633,1.0363409519195557,26.0
59,1.0575242042541504,27.000001907348633,1.0337542295455933,26.0
60,1.0554287433624268,27.000001907348633,1.0312565565109253,26.0
61,1.0534067153930664,27.000001907348633,1.0288114547729492,26.0
62,1.0514224767684937,27.000001907348633,1.0264931917190552,26.0
63,1.0494837760925293,27.000001907348633,1.0242204666137695,26.0
64,1.0475486516952515,27.000001907348633,1.021986484527588,26.0
65,1.0456452369689941,27.000001907348633,1.0198853015899658,26.0
66,1.0437391996383667,27.000001907348633,1.0178289413452148,26.0
67,1.041825771331787,27.000001907348633,1.0157831907272339,26.0
68,1.0399105548858643,28.0,1.013745903968811,26.0
69,1.0379937887191772,28.0,1.0117148160934448,26.0
70,1.0360852479934692,28.0,1.009688138961792,26.0
71,1.0341944694519043,30.000001907348633,1.007636308670044,26.0
72,1.0323110818862915,29.0,1.0055756568908691,28.0
73,1.0304330587387085,29.0,1.0035147666931152,26.0
74,1.028556227684021,29.0,1.0014512538909912,24.0
75,1.0266985893249512,29.0,0.9994654655456543,24.0
76,1.0248746871948242,29.0,0.9975435137748718,24.0
77,1.0230951309204102,29.0,0.9956490993499756,24.0
78,1.0213487148284912,32.0,0.9937974810600281,28.0
79,1.0196090936660767,31.0,0.9919556975364685,30.000001907348633
80,1.0178704261779785,32.0,0.9901191592216492,30.000001907348633
81,1.016156792640686,34.0,0.9882843494415283,34.0
82,1.0144485235214233,36.0,0.9864863753318787,36.0
83,1.0127607583999634,38.0,0.9846649765968323,36.0
84,1.0110812187194824,38.0,0.9828444123268127,40.0
85,1.00938081741333,41.0,0.9810178875923157,46.0
86,1.0076462030410767,42.0,0.9791412949562073,46.0
87,1.0058705806732178,47.0,0.9772416949272156,50.0
88,1.0040664672851562,50.0,0.9753162860870361,50.0
89,1.0022326707839966,51.0,0.9733770489692688,52.0
90,1.0003691911697388,52.0,0.9713583588600159,54.000003814697266
91,0.9984688758850098,54.000003814697266,0.969272255897522,60.000003814697266
92,0.9965296983718872,56.0,0.967163622379303,60.000003814697266
93,0.994547963142395,60.000003814697266,0.9650210738182068,62.0
94,0.9925256967544556,61.0,0.9628352522850037,62.0
95,0.9904676675796509,61.0,0.9606437683105469,62.0
96,0.9883882403373718,61.0,0.958422839641571,64.0
97,0.9862809181213379,62.0,0.9561614990234375,66.0
98,0.9841482639312744,62.0,0.9538555145263672,70.0
99,0.9819892644882202,63.0,0.9514784216880798,70.0
100,0.9798007011413574,63.0,0.9490392804145813,70.0
101,0.9775300621986389,64.0,0.9465721249580383,70.0
102,0.9752295017242432,63.0,0.9440789222717285,70.0
103,0.9728715419769287,63.0,0.9415611028671265,70.0
104,0.9704827666282654,63.0,0.9390019178390503,70.0
105,0.968058705329895,63.0,0.9364015460014343,70.0
106,0.965593695640564,65.0,0.933762788772583,72.0
107,0.9630916118621826,65.0,0.9310925006866455,72.0
108,0.960557222366333,65.0,0.9283795952796936,72.0
109,0.9579827785491943,65.0,0.925606369972229,72.0
110,0.9553579688072205,65.0,0.9228017330169678,72.0
111,0.9527034163475037,65.0,0.9199730157852173,72.0
112,0.9500214457511902,65.0,0.9171206951141357,70.0
