epoch,loss,accuracy,test_loss,test_accuracy
1,0.6974666118621826,48.29396438598633,0.7010078430175781,45.74468231201172
2,0.6930144429206848,51.968502044677734,0.6958371996879578,50.531917572021484
3,0.6886329054832458,54.06824493408203,0.6908141374588013,55.319149017333984
4,0.6843776106834412,55.118106842041016,0.6858159899711609,59.574466705322266
5,0.6801704168319702,58.26771926879883,0.6807354688644409,62.23404312133789
6,0.6759222149848938,62.72965621948242,0.6755755543708801,61.702125549316406
7,0.6715686917304993,65.09186553955078,0.6706151366233826,63.82978439331055
8,0.6672922968864441,67.7165298461914,0.6657690405845642,67.02127075195312
9,0.6630130410194397,68.76640319824219,0.6609252691268921,68.61701965332031
10,0.6588810086250305,71.6535415649414,0.6560384631156921,72.34042358398438
11,0.6548032760620117,73.22834777832031,0.6510702967643738,72.34042358398438
12,0.6506332159042358,74.80314636230469,0.6460980176925659,72.8723373413086
13,0.6463578939437866,76.11548614501953,0.6410291790962219,74.46807861328125
14,0.6420277953147888,76.64041900634766,0.6358636021614075,77.1276626586914
15,0.6376469135284424,77.42782592773438,0.6306052803993225,78.19149017333984
16,0.6332297325134277,79.26509094238281,0.6253476142883301,80.31914520263672
17,0.6285597085952759,78.74015808105469,0.6201103329658508,79.78723907470703
18,0.6236872673034668,79.00262451171875,0.6147278547286987,79.78723907470703
19,0.6187100410461426,79.26509094238281,0.6092172265052795,81.38298034667969
20,0.6136322617530823,80.83989715576172,0.6035752296447754,82.97872924804688
21,0.6083119511604309,81.6272964477539,0.5977115631103516,83.51063537597656
22,0.6029001474380493,81.88976287841797,0.591610848903656,84.57447052001953
23,0.5972927212715149,82.67716979980469,0.585364043712616,85.10638427734375
24,0.5914896726608276,82.67716979980469,0.5790507793426514,85.63829803466797
25,0.5855311155319214,83.20210266113281,0.5726270079612732,85.63829803466797
26,0.5794490575790405,83.72703552246094,0.565949559211731,85.63829803466797
27,0.57321697473526,83.72703552246094,0.559106707572937,87.23404693603516
28,0.5669593811035156,83.72703552246094,0.5521960854530334,86.7021255493164
29,0.5605929493904114,83.20210266113281,0.5452120900154114,87.76595306396484
30,0.5540134906768799,83.20210266113281,0.5381196737289429,88.2978744506836
31,0.547427237033844,83.72703552246094,0.5307600498199463,88.2978744506836
32,0.540540337562561,84.25196838378906,0.5231211185455322,89.36170196533203
33,0.5334734320640564,84.51443481445312,0.5152368545532227,89.89361572265625
34,0.5261547565460205,83.72703552246094,0.507362961769104,89.36170196533203
35,0.5185808539390564,83.72703552246094,0.4993603527545929,89.36170196533203
36,0.5109131336212158,83.989501953125,0.4913904666900635,89.89361572265625
37,0.5031549334526062,84.25196838378906,0.48354843258857727,90.95744323730469
38,0.4952574372291565,84.51443481445312,0.4756545126438141,91.48936462402344
39,0.48734229803085327,84.77690124511719,0.4677424430847168,92.02127075195312
40,0.47946247458457947,85.30183410644531,0.45962509512901306,92.02127075195312
41,0.4715205430984497,85.30183410644531,0.4515206217765808,92.02127075195312
42,0.46347734332084656,85.30183410644531,0.4432510733604431,92.02127075195312
43,0.4554409980773926,85.30183410644531,0.4350425899028778,92.02127075195312
44,0.44752970337867737,85.56430053710938,0.4268708825111389,92.02127075195312
45,0.43956828117370605,86.08924102783203,0.41859170794487,92.02127075195312
46,0.43162497878074646,86.3517074584961,0.4103040099143982,92.55319213867188
47,0.4235978424549103,87.13910675048828,0.40202465653419495,92.55319213867188
48,0.4155128598213196,86.61417388916016,0.3937413692474365,92.55319213867188
49,0.40738436579704285,86.61417388916016,0.38551855087280273,92.55319213867188
50,0.3993884325027466,86.61417388916016,0.3772558569908142,92.55319213867188
51,0.3915765583515167,86.61417388916016,0.3691021800041199,92.55319213867188
52,0.3838561773300171,86.61417388916016,0.3612006604671478,92.55319213867188
53,0.37622135877609253,86.61417388916016,0.35349875688552856,92.55319213867188
54,0.3686933219432831,87.40157318115234,0.345971941947937,93.0851058959961
55,0.36126473546028137,87.66404724121094,0.3385908305644989,93.0851058959961
56,0.3538767099380493,87.40157318115234,0.33120420575141907,93.0851058959961
57,0.34663718938827515,87.66404724121094,0.3240003287792206,93.0851058959961
58,0.33953407406806946,87.66404724121094,0.3169763684272766,93.0851058959961
59,0.33248385787010193,87.92650604248047,0.31021323800086975,93.0851058959961
60,0.32558563351631165,88.18897247314453,0.3035775125026703,93.0851058959961
61,0.3187605142593384,88.45144653320312,0.2970854640007019,93.0851058959961
62,0.3119767904281616,88.97637939453125,0.290771484375,93.0851058959961
63,0.30540311336517334,88.97637939453125,0.2845940887928009,93.0851058959961
64,0.2989639639854431,88.97637939453125,0.27841195464134216,93.0851058959961
65,0.29267314076423645,89.23884582519531,0.27244362235069275,93.0851058959961
66,0.28653010725975037,89.23884582519531,0.2667207419872284,93.0851058959961
67,0.2804955542087555,90.0262451171875,0.2612546682357788,93.0851058959961
68,0.27467843890190125,90.2887191772461,0.2559705972671509,93.0851058959961
69,0.2691078782081604,90.0262451171875,0.25084641575813293,93.0851058959961
