epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,1.020978569984436,64.0,1.0099300146102905,62.0,12
101,0.5964312553405762,83.0,0.5868242383003235,78.0,12
201,0.07938452064990997,98.0,0.06379945576190948,98.0,12
401,0.011946361511945724,100.0,0.06672403216362,98.0,12
501,0.0058615379966795444,100.0,0.07028718292713165,98.0,12
601,0.003050505183637142,100.0,0.07356636226177216,98.0,12
701,0.001777894445694983,100.0,0.07698466628789902,98.0,12
800,0.0009351889602839947,100.0,0.08108184486627579,96.0,12
