epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,1.0871025323867798,35.0,1.0913093090057373,30.000001907348633,4
101,1.0295369625091553,54.000003814697266,1.0282751321792603,44.0,4
201,0.7035028338432312,74.0,0.632032036781311,80.0,4
401,0.48798683285713196,96.0,0.4373917281627655,98.0,4
501,0.40946638584136963,98.0,0.37611761689186096,98.0,4
601,0.36058783531188965,99.0,0.33536583185195923,98.0,4
701,0.32436150312423706,99.0,0.3037748336791992,98.0,4
800,0.2952802777290344,99.0,0.278741717338562,98.0,4
