epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.31800198554992676,91.0,0.2980082333087921,86.0,32
101,0.009418764151632786,100.0,0.07671394944190979,98.0,32
201,0.00022412212274502963,100.0,0.11711493134498596,98.0,32
401,4.132547474000603e-05,100.0,0.132947638630867,98.0,32
501,2.5786657715798356e-05,100.0,0.13688723742961884,98.0,32
601,1.769230220816098e-05,100.0,0.13994236290454865,98.0,32
701,1.1194221769983415e-05,100.0,0.14521914720535278,98.0,32
800,8.294216968351975e-06,100.0,0.14622557163238525,98.0,32
