epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.9618666172027588,81.0,0.9780793786048889,84.0,12
101,0.3300761878490448,92.0,0.3166387677192688,94.0,12
201,0.03606879711151123,99.0,0.060072049498558044,98.0,12
401,0.0030771559104323387,100.0,0.222903311252594,96.0,12
501,0.0010856679873540998,100.0,0.31144341826438904,96.0,12
601,0.0005433161277323961,100.0,0.3655565679073334,96.0,12
701,0.0003256799536757171,100.0,0.40254631638526917,96.0,12
800,0.00021746728452853858,100.0,0.43231716752052307,96.0,12
