epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.8395295739173889,86.0,0.7746021151542664,82.0,12
101,0.4675060510635376,96.0,0.421334445476532,98.0,12
201,0.04567381739616394,99.0,0.04271680861711502,98.0,12
401,0.001116542611271143,100.0,0.2101481407880783,98.0,12
501,0.00030848311143927276,100.0,0.26377999782562256,98.0,12
601,0.0001566270220791921,100.0,0.2890641689300537,98.0,12
701,9.612504072720185e-05,100.0,0.30512234568595886,98.0,12
800,6.574178405571729e-05,100.0,0.3188513517379761,98.0,12
