epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.8332440257072449,65.0,0.8258503079414368,70.0,17
101,0.3564208745956421,95.0,0.34474998712539673,92.0,17
201,0.04873533546924591,99.0,0.04336392506957054,98.0,17
401,0.014151440002024174,100.0,0.055611371994018555,98.0,17
501,0.0064626820385456085,100.0,0.059814371168613434,98.0,17
601,0.002950146794319153,100.0,0.058459196239709854,98.0,17
701,0.0015587348025292158,100.0,0.054875217378139496,98.0,17
800,0.0009618148324079812,100.0,0.05155901610851288,98.0,17
