epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.8123629093170166,69.0,0.8231796026229858,74.0,17
101,0.5273874402046204,88.0,0.5171341896057129,86.0,17
201,0.20044603943824768,94.0,0.16718338429927826,96.0,17
401,0.059293508529663086,99.0,0.05172188580036163,98.0,17
501,0.04393399879336357,99.0,0.051246680319309235,98.0,17
601,0.03499560430645943,99.0,0.0551217645406723,98.0,17
701,0.028684252873063087,99.0,0.05843209847807884,98.0,17
800,0.023594513535499573,100.0,0.05957788974046707,98.0,17
