epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.7603700757026672,87.0,0.7474070191383362,78.0,12
101,0.43149903416633606,87.0,0.4185958206653595,80.0,12
201,0.1838778853416443,94.0,0.14732596278190613,96.0,12
401,0.04489661753177643,99.0,0.04497351497411728,98.0,12
501,0.029286080971360207,99.0,0.05229548364877701,98.0,12
601,0.01901426911354065,100.0,0.06323418021202087,98.0,12
701,0.012275855988264084,100.0,0.0775788277387619,98.0,12
800,0.007963255979120731,100.0,0.09233082830905914,98.0,12
