epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.43304646015167236,84.0,0.3937245309352875,82.0,32
101,0.11870963871479034,95.0,0.08446088433265686,98.0,32
201,0.025035684928297997,99.0,0.05781148746609688,98.0,32
401,0.0022413500119000673,100.0,0.10814320296049118,98.0,32
501,0.0009109239908866584,100.0,0.12459224462509155,98.0,32
601,0.0004931013681925833,100.0,0.1361733078956604,98.0,32
701,0.0003121491754427552,100.0,0.1447964310646057,98.0,32
800,0.00021573228877969086,100.0,0.1518818587064743,98.0,32
