epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.9791750311851501,65.0,0.9388609528541565,68.0,4
101,0.8472274541854858,65.0,0.7848157286643982,68.0,4
201,0.6609309911727905,66.0,0.5930396318435669,68.0,4
401,0.4225999116897583,96.0,0.37678736448287964,98.0,4
501,0.18768619000911713,97.0,0.16115452349185944,98.0,4
601,0.09470773488283157,98.0,0.08132240176200867,96.0,4
701,0.06625009328126907,99.0,0.06420756131410599,96.0,4
800,0.053657568991184235,99.0,0.05976736173033714,98.0,4
