epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.7236406207084656,91.0,0.7058372497558594,82.0,17
101,0.19852331280708313,90.0,0.18573181331157684,92.0,17
201,0.01836823672056198,100.0,0.09608009457588196,98.0,17
401,0.00047738078865222633,100.0,0.20558267831802368,98.0,17
501,0.00022094851010479033,100.0,0.22638587653636932,98.0,17
601,0.00012786492879968137,100.0,0.24210311472415924,98.0,17
701,8.241480099968612e-05,100.0,0.2545834183692932,98.0,17
800,5.8518999139778316e-05,100.0,0.26375505328178406,98.0,17
