epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.8518186807632446,79.0,0.8531970977783203,76.0,12
101,0.38801681995391846,91.0,0.38382163643836975,86.0,12
201,0.04361296817660332,99.0,0.06590025871992111,98.0,12
401,0.0016526072286069393,100.0,0.12145799398422241,98.0,12
501,0.0006340483669191599,100.0,0.14533446729183197,98.0,12
601,0.0003362024435773492,100.0,0.16047880053520203,98.0,12
701,0.00020795017189811915,100.0,0.17280685901641846,96.0,12
800,0.0001410122204106301,100.0,0.18248632550239563,96.0,12
