epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,0.5178887248039246,84.0,0.5065827965736389,84.0,32
101,0.2977035641670227,89.0,0.28600096702575684,86.0,32
201,0.12775367498397827,95.0,0.10374614596366882,98.0,32
401,0.04273423179984093,99.0,0.05127213895320892,98.0,32
501,0.03323611244559288,99.0,0.052482809871435165,98.0,32
601,0.028088895604014397,99.0,0.057120129466056824,98.0,32
701,0.024317167699337006,99.0,0.062138237059116364,98.0,32
800,0.0210533756762743,99.0,0.06470581889152527,98.0,32
