epoch,loss,accuracy,test_loss,test_accuracy,nodes_per_layer
51,1.0299158096313477,65.0,1.033616542816162,54.000003814697266,4
101,0.8444166779518127,54.000003814697266,0.8503825664520264,40.0,4
201,0.5141894817352295,94.0,0.5112016797065735,90.0,4
401,0.11331511288881302,97.0,0.09370540827512741,98.0,4
501,0.07702133059501648,99.0,0.06188081204891205,98.0,4
601,0.06141610071063042,99.0,0.0501091443002224,98.0,4
701,0.05259723961353302,99.0,0.045405313372612,98.0,4
800,0.04665062576532364,99.0,0.04458315297961235,98.0,4
